country,population_x,ranking,world_share,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_generation,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_cons_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,gdp,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_energy,per_capita_electricity,population_y,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Luxembourg,625978,169,0.008030267083895811,,0.0,0.0,0.0,176.6829047619048,0.09676190476190476,7.4703809523809515,0.0,190.9047619047619,-4.992944444444445,-0.5752592592592592,32377.780963636364,11.584672727272729,0.0,0.0,,,,,0.0,29.008345454545456,1.7354166666666668,0.42670370370370364,0.10055555555555548,100633.69719999997,3.2129615384615393,0.30683333333333324,0.04320370370370375,3644.5580476190476,1.7747142857142857,99276.3401636364,40.75890909090909,73.4217619047619,98.47581818181818,24.075480000000002,0.14731481481481484,6.320799999999999,3547.019619047619,1.7231904761904764,14058.173181818182,,,,,69.60885714285715,14.913872727272725,17272934459.076923,3.1169629629629623,0.0004444444444444441,0.23698181818181815,204.79216666666662,0.09402777777777777,571.9654727272728,7.11913888888889,0.5869818181818182,6.446648148148148,0.03109259259259259,0.46958181818181816,478.8640277777778,0.2427499999999999,1014.4975090909095,19.070055555555555,1.1071454545454542,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.619037037037038,0.4713518518518519,22.853472727272727,97.53833333333334,0.05157142857142857,52840.38603636364,,,,,3.8131428571428576,54.5536,0.10700000000000001,0.0635277777777778,0.0,8.3055,0.012851851851851852,121.09188888888892,212.92423636363637,4.960444444444445,0.24600000000000005,3766.946222222223,420818.1818181818,41.42001818181818,6.446648148148148,0.03109259259259259,0.46958181818181816,478.8640277777778,0.2427499999999999,1014.4975090909095,19.070055555555555,1.1071454545454542,166.7933157894737,0.005518518518518519,0.042309090909090914,50.748777777777775,0.028777777777777777,75.65563636363636,2.378472222222222,0.09263636363636363,30.16218181818182,0.012240740740740743,0.08332727272727274,102.23113888888889,0.05638888888888887,153.95214545454542,4.611833333333333,0.18145454545454545
Madagascar,27691018,51,0.3552301684164114,,0.0,0.0,0.0,0.40225,0.0098,0.50305,,,,,,,18.0983,0.40145,-52.5,-1.0638297872340435e-05,0.5157263157894737,0.0023052631578947373,25.516,,1.4890999999999996,4.226333333333333,0.32738888888888895,525.2974864864865,0.4918648648648649,,,33.52395,0.7433500000000001,,,47.26434999999999,,,,,4.4597,0.09894999999999998,,,,,,6.287650000000001,,12639381832.597015,,,,34.561400000000006,0.72885,,51.89389999999999,,,,,35.24635,0.74575,,52.735649999999985,,,,,0.0,0.0,,0.0,,,,,10.965900000000001,0.24325000000000002,,,,,,15.460700000000003,,,0.0098,0.0,,,0.40225,,0.50305,,68.7702,8353635.758333334,8.314891891891893,,,,35.24635,0.74575,,52.735649999999985,,,,,0.2728,0.006799999999999999,,0.3261,,,,,0.009899999999999999,0.0,,0.012749999999999997,
Malawi,19129952,62,0.2454057872035566,,,,,3.2242500000000005,0.046550000000000015,2.742,,,,,,,0.0,0.0,7.906787878787881,0.008694444444444444,31.306621621621623,0.35951351351351357,0.0,,1.7338,2.834916666666667,0.134,535.7655675675675,0.5256756756756757,,,12.3577,0.17455000000000004,,,10.501149999999999,,,,,12.3577,0.17455000000000004,,,,,,10.501149999999999,,11484269249.72973,,,,103.34179999999999,1.5014999999999998,,86.14149999999998,,,,,107.20755000000001,1.55925,,89.49884999999999,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.046550000000000015,0.0,,,3.2242500000000005,,2.742,,119.5651,11605425.0,5.964972972972973,,,,107.20755000000001,1.55925,,89.49884999999999,,,,,0.6415000000000001,0.011199999999999998,,0.6153,,,,,0.0,0.0,,0.0,
Malaysia,32365999,45,0.4152024774147112,,0.0,0.0,0.0,18.708000000000002,0.5589,0.40984999999999994,0.0,,26.33403703703703,4.6145,1974.2519090909093,55.04552727272727,796.043057142857,22.695714285714285,23.728327586206916,-0.0027812500000000007,415.51506153846145,1.977784615384615,20.498571428571427,6.493727272727271,78.78414285714287,7.329981481481483,21.38774074074074,18987.23652727273,1.6207884615384613,7.331925925925931,20.017740740740738,2663.590885714286,69.7966,18275.658618181817,442.7466000000001,86.91977142857142,95.74745454545454,42.37222448979592,7.831166666666666,179.0758909090909,1576.8778,41.088028571428566,7070.8934181818195,26.2960625,6.974362831858406,6026.997034782609,151.63987826086952,49.53142857142857,28.40556363636364,122056213792.62746,8.92696296296296,1.209981481481481,15.534527272727274,336.14125714285717,8.5982,661.1561818181816,12.839171428571424,4.107309090909091,8.950444444444443,1.2871296296296295,16.445945454545456,349.36920000000003,8.99622857142857,693.3294727272727,13.12525714285714,4.203181818181818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.486148148148146,7.572185185185187,208.62521818181813,290.6700000000001,6.013000000000001,9230.513163636364,15.923392156862747,2.9107142857142856,5788.267258333333,120.45622499999999,16.88974285714286,60.848272727272715,0.7947272727272726,0.31937142857142853,0.0,4.327842105263158,0.040796296296296275,10.690285714285714,28.418799999999997,0.23419999999999996,0.08578181818181818,3012.4506,11649772.366666667,459.75019999999995,8.950444444444443,1.2871296296296295,16.445945454545456,349.36920000000003,8.99622857142857,693.3294727272727,13.12525714285714,4.203181818181818,301.3841428571429,0.03640740740740741,0.11667272727272728,2.5376857142857143,0.07865714285714286,3.7544545454545455,0.05182857142857143,0.01010909090909091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,540544,174,0.006934289528701294,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.338,20.294111111111107,0.18474999999999997,6961.11518918919,,,,823.6043999999999,0.3366,,,99.6453,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,3.45815,0.0013000000000000004,,0.35469999999999996,,,,,0.0,0.0,,0.0,,,,,823.6043999999999,0.3366,,,,,,99.6453,,,0.0,0.0,,,0.0,,0.0,,827.06255,299650.0,2.407459459459459,,,,3.45815,0.0013000000000000004,,0.35469999999999996,,,,,0.05920000000000001,0.0,,0.006999999999999999,,,,,3.3989,0.0013000000000000004,,0.34774999999999995,
Mali,20250833,60,0.2597848449328446,,,,,1.5228999999999997,0.0261,1.0576999999999999,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.6488500000000001,7.554694444444447,0.4125833333333333,444.9068918918919,0.4564324324324326,,,46.54800000000001,0.7750000000000001,,,44.325599999999994,,,,,0.0,0.0,,,,,,0.0,,11375957524.756756,,,,51.99435,0.8349500000000001,,54.12940000000001,,,,,54.24915,0.8738500000000002,,55.674400000000006,,,,,0.0,0.0,,0.0,,,,,46.54800000000001,0.7750000000000001,,,,,,44.325599999999994,,,0.0261,0.0,,,1.5228999999999997,,1.0576999999999999,,100.79729999999999,11781025.0,5.685783783783784,,,,54.24915,0.8738500000000002,,55.674400000000006,,,,,0.73185,0.0128,,0.4872000000000001,,,,,0.0,0.0,,0.0,
Malta,441543,175,0.005664269701210896,,,,,8.536523809523809,0.003714285714285714,0.21890476190476194,,761.2857142857143,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0201904761904768,5.907638888888888,0.7470555555555556,39892.4132972973,2.1243513513513514,,,4731.908,1.965238095238095,,,96.61980952380952,,,,,706.3221904761906,0.3105714285714286,,,0.0,0.0,0.0,16.41695238095238,,7026311257.945946,,,,0.0,0.0,,0.0,,,,,125.5487142857143,0.05495238095238096,,3.3801904761904766,,,,,0.0,0.0,,0.0,,,,,4025.585857142857,1.654666666666667,,,0.0,0.0,0.0,80.20290476190478,,,0.003714285714285714,0.0,,,8.536523809523809,,0.21890476190476194,,4857.456571428573,388425.0,15.893162162162156,,,,125.5487142857143,0.05495238095238096,,3.3801904761904766,,,,,116.94995238095238,0.05119047619047619,,3.1597142857142857,,,,,0.062238095238095245,0.0,,0.0016190476190476191,
Martinique,375265,180,0.0048140320861725944,,,,,73.2219,0.02815,1.89355,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.4180499999999998,4.486166666666665,0.22380555555555567,19760.18681081081,,,,3573.3614500000003,1.3882,,,97.9921,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,77.66595,0.029850000000000005,,2.0079,,,,,0.0,0.0,,0.0,,,,,3573.3614500000003,1.3882,,,,,,97.9921,,,0.02815,0.0,,,73.2219,,1.89355,,3651.02755,371375.0,7.478081081081082,,,,77.66595,0.029850000000000005,,2.0079,,,,,0.0,0.0,,0.0,,,,,4.444050000000001,0.0017000000000000001,,0.1143,
Mauritania,4649658,127,0.05964745660194622,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.6942499999999999,9.168305555555555,0.23863888888888896,2989.4570810810815,1.5126486486486483,,,151.72050000000002,0.5365,,,80.32619999999999,,,,,72.01809999999999,0.2547,,,,,,38.12885,,5836266551.351352,,,,28.43,0.1062,,14.360650000000001,,,,,40.4941,0.15775,,19.673800000000004,,,,,0.0,0.0,,0.0,,,,,79.70245000000001,0.28180000000000005,,,,,,42.197300000000006,,,0.0,0.0,,,0.0,,0.0,,192.21465,2759475.0,7.844270270270272,,,,40.4941,0.15775,,19.673800000000004,,,,,5.619400000000001,0.0242,,2.5528500000000003,,,,,6.444750000000001,0.027349999999999996,,2.7602,
Mauritius,1271768,157,0.01631468950786141,,,,,378.07775000000004,0.46835000000000004,19.53505,,,,,,,387.4967499999999,0.48405000000000004,,0.0,0.0,0.0,18.6426,,2.4511000000000003,5.658722222222224,0.5858333333333334,10939.879702702703,0.8102702702702703,,,1504.2823000000003,1.8690000000000004,,,75.82415000000002,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,15045242852.324324,,,,79.03010000000002,0.09789999999999999,,4.09455,,,,,469.7297999999999,0.58205,,24.17585,,,,,0.0,0.0,,0.0,,,,,1116.7857000000004,1.38505,,,0.0,0.0,0.0,57.18145,,,0.46835000000000004,0.0,,,378.07775000000004,,19.53505,,1974.0122,1150925.0,12.975540540540539,,,,469.7297999999999,0.58205,,24.17585,,,,,9.2136,0.011649999999999999,,0.39635,,,,,3.4081999999999995,0.0042,,0.14975,
Mexico,128932753,10,1.6539949366462938,6.339411764705881,0.043407407407407415,4.025654545454546,0.47085454545454536,16.74533333333334,1.8886190476190476,0.7529047619047619,0.023000000000000003,,6.445833333333334,2.4622037037037035,698.6591454545454,69.38272727272727,191.8861944444444,20.47608333333333,13.534100840336132,0.6181568627450978,397.87308653846145,25.441019230769225,9.501249999999997,4.6312181818181815,208.58172222222223,3.8287592592592583,34.31318518518518,14157.750763636364,1.350576923076923,3.8366851851851833,31.38616666666667,1534.1079722222216,163.04080555555558,13127.381418181818,1210.9422909090906,77.30777777777777,92.52029090909087,4.78461111111111,15.296814814814812,368.2539454545455,722.4496666666666,82.10233333333333,3837.9606181818194,4.948024390243901,2.745973451327435,1652.1224695652174,142.40328695652175,32.81111111111111,26.44961818181818,443068741907.6923,3.2109259259259253,0.6349629629629631,64.53587272727272,274.3349166666667,27.921361111111118,754.1352181818182,14.752833333333335,5.809945454545455,4.545907407407408,2.9271111111111114,93.86487272727273,436.48766666666666,45.54041666666667,1030.3692727272728,22.691861111111116,7.479709090909089,30.374666666666663,0.5159444444444446,13.006272727272728,70.20813888888887,7.564888888888888,121.94683636363634,3.4143888888888885,0.7271454545454544,3.186925925925926,13.627185185185184,773.305581818182,619.772222222222,60.46211111111111,8590.761563636364,14.348169491525418,9.261445378151253,9531.192658333333,682.8744166666667,34.99547222222222,61.439381818181815,11.433109090909092,6.825666666666667,6.027571428571428,11.482434782608696,0.3553888888888888,66.09875000000001,114.58505454545451,3.4556944444444446,0.7140909090909091,1970.601111111111,51230834.09166667,1304.8070181818184,4.457981481481481,2.411185185185184,80.85854545454546,366.2794999999999,37.9755,908.4224545454546,19.27755555555555,6.7525818181818185,52.70296551724137,0.570462962962963,0.8101636363636363,4.613583333333334,0.5876666666666667,6.407890909090908,0.1921388888888889,0.03765454545454545,59.66775862068965,0.807,3.608509090909091,21.232083333333335,2.640833333333333,29.26850909090909,0.87675,0.16781818181818184
Moldova,4033963,131,0.051749103477364715,,,,,1.5774,0.0064,0.12389999999999998,,,,,,,1090.7069500000002,4.4854,-43.408857142857144,-0.05895833333333333,32.74524,0.14279999999999998,82.82189999999999,,5.4145,-2.114708333333334,-1.6320416666666668,9517.865999999998,3.4941999999999998,,,1233.5377,5.072649999999999,,,93.66765000000001,,,,,142.8306,0.5873,,,,,,10.845749999999999,,12596828733.44,,,,80.3622,0.33074999999999993,,6.11935,,,,,83.08749999999999,0.34179999999999994,,6.33235,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.0064,0.0,,,1.5774,,0.12389999999999998,,1316.6251,4170250.0,39.94012000000001,,,,83.08749999999999,0.34179999999999994,,6.33235,,,,,0.16019999999999998,0.0006500000000000001,,0.01245,,,,,0.9878,0.003999999999999999,,0.07665000000000001,
Mongolia,3278290,136,0.04205506308283182,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1496.9489047619052,4.206047619047618,11.455391304347826,2.5403529411764705,10117.88075,26.011349999999997,97.58195238095236,,4.344047619047618,1.828388888888889,0.6990555555555555,17644.894324324327,5.970216216216218,,,1496.9489047619052,4.206047619047618,,,97.58195238095236,,,,,0.0,0.0,,,,0.0,0.0,0.0,,6945948262.686567,,,,12.582095238095238,0.03785714285714285,,0.7197142857142856,,,,,44.44457142857143,0.13766666666666666,,2.418047619047619,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,-19.0738125,6.071532165918824e-19,43.90586419753086,0.042777777777777776,0.0,,,0.0,0.0,,,0.0,,0.0,,1541.393380952381,1398332.5416666667,41.30429729729729,,,,44.44457142857143,0.13766666666666666,,2.418047619047619,,,,,3.0859523809523806,0.009428571428571429,,0.16852380952380952,,,,,28.77647619047619,0.09038095238095238,,1.5295714285714286,
Montenegro,628066,168,0.008057052686059402,,,,,0.0,0.0,0.0,,,,,,,1374.8834000000002,0.85965,5.256599999999999,-0.03079999999999994,6919.852272727273,4.319272727272727,41.10071428571428,,2.12575,0.7333000000000002,-0.11460000000000008,21309.139727272726,1.3136363636363637,,,1374.8834000000002,0.85965,,,41.10071428571428,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,8635170364.235294,,,,1989.9603,1.2435999999999998,,57.95657142857143,,,,,2025.7882999999997,1.2661,,58.89928571428572,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,3400.67175,621650.0,13.29627272727273,,,,2025.7882999999997,1.2661,,58.89928571428572,,,,,0.0,0.0,,0.0,,,,,35.82805,0.0225,,0.9426428571428571,
Montserrat,4992,231,6.403914080496151e-05,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.019250000000000003,5.560666666666667,0.0045000000000000005,24550.46362162162,,,,3894.16665,0.019250000000000003,,,100.0,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,3894.16665,0.019250000000000003,,,,,,100.0,,,0.0,0.0,,,0.0,,0.0,,3894.16665,7600.0,0.15054054054054056,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Morocco,36910560,40,0.47350171254606876,,0.0,0.0,0.0,0.10635000000000001,0.0036999999999999997,0.0123,0.0,,7.833462962962962,1.396314814814815,740.8303090909088,21.77278181818182,386.8131,12.519050000000002,12.19115730337078,0.05087500000000001,114.67752307692305,1.153276923076923,58.47194999999999,17.272527272727274,17.39777142857143,5.285925925925927,4.5574259259259255,3867.8452363636366,0.7754615384615385,5.616407407407405,4.274000000000001,602.95965,19.7453,3688.306236363637,103.0466,88.17285000000001,94.55512727272728,14.015425925925927,0.17168518518518514,2.8080363636363637,116.18254999999999,3.9817500000000003,91.0127818181818,11.92878787878788,0.0020625,1.331753846153846,0.015876923076923077,14.67405,1.943727272727273,99990582791.52942,7.70261111111111,-0.004499999999999998,3.415090909090908,44.58548571428572,1.3363714285714285,142.77427272727272,8.320085714285714,4.868981818181818,10.004351851851853,0.2835,4.694890909090909,67.62277142857141,2.1391428571428572,179.53907272727272,11.108057142857142,5.444872727272728,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.221148148148149,2.7059259259259254,78.46567272727275,99.96420000000002,3.2447000000000004,2856.4630000000006,7.016511904761906,0.021765625,24.613584615384614,0.2730769230769231,15.02715,75.33874545454547,0.0,0.0021142857142857144,0.0,,0.0,0.06077142857142858,0.0,0.007028571428571428,0.0,566.0660285714285,15605208.166666666,107.74147272727276,10.004351851851853,0.2835,4.694890909090909,67.62277142857141,2.1391428571428572,179.53907272727272,11.108057142857142,5.444872727272728,741.1921176470588,0.07251851851851851,0.15161818181818182,2.656285714285714,0.09577142857142856,4.206654545454545,0.281,0.061436363636363636,31.059947368421046,0.21548148148148147,1.1281454545454546,20.320114285714283,0.7048857142857142,32.55818181818182,2.4998571428571426,0.5144181818181818
Mozambique,31255435,46,0.4009557698087586,,0.0,0.0,0.0,2.0223,0.04864999999999999,0.31805000000000005,,,,,,,0.0,0.0,52.43044927536231,0.44913636363636367,161.68341964285713,2.8823839285714286,0.0,,14.972149999999996,7.769583333333333,1.4116388888888887,1614.3331621621621,2.257243243243244,,,27.728250000000003,0.7778,,,4.562050000000001,,,,,0.0,0.0,,83.48368421052629,2.1935,708.5473125,17.28040625,0.0,,9414233924.77612,,,,608.953,14.1451,,95.11665000000002,,,,,610.9956,14.194350000000004,,95.43795,,,,,0.0,0.0,,0.0,,,,,27.728250000000003,0.7778,,,0.0,0.0,0.0,4.562050000000001,,,0.04864999999999999,0.0,,,2.0223,,0.31805000000000005,,638.7237,10335919.733333332,32.63927027027027,,,,610.9956,14.194350000000004,,95.43795,,,,,0.0204,0.00055,,0.0033999999999999994,,,,,0.0,0.0,,0.0,
Myanmar,54409800,26,0.6979881497134998,,0.0,0.0,0.0,,,,,,,,,,,,7.080859375,0.0009420289855072464,0.4614142857142857,0.011000000000000001,,,,5.97711111111111,3.600416666666667,1136.476,0.602945945945946,,,,,,,,,,,,,,,28.63923188405798,1.434235294117647,462.3921916666667,23.130900000000004,,,58423060347.012985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.256626373626375,0.13386956521739135,223.11014285714285,3.8944999999999985,,,,,,,,,,,,,27103330.275,53.66675675675676,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,2540905,143,0.032595627617594186,,,,,0.0,0.0,0.0,,,,,,,12.82895,0.02715,,0.0,0.0,0.0,1.7982,,1.4752000000000003,4.5990769230769235,0.4092692307692307,6520.565185185185,0.9818148148148148,,,19.232799999999997,0.040700000000000014,,,2.69575,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,13505522119.11111,,,,681.86265,1.4206999999999996,,96.31095000000002,,,,,687.7936500000001,1.4345500000000002,,97.30424999999998,,,,,0.0,0.0,,0.0,,,,,6.4037999999999995,0.01345,,,0.0,0.0,0.0,0.89765,,,0.0,0.0,,,0.0,,0.0,,707.0264499999998,1945100.0,12.710185185185185,,,,687.7936500000001,1.4345500000000002,,97.30424999999998,,,,,5.443899999999999,0.0127,,0.90625,,,,,0.48719999999999997,0.0011500000000000002,,0.0871,
Nauru,10824,227,0.0001388540985722,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.02720000000000001,-1.491916666666667,-0.007944444444444441,47288.59505405406,,,,2669.8485,0.02720000000000001,,,100.0,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,2669.8485,0.02720000000000001,,,,,,100.0,,,0.0,0.0,,,0.0,,0.0,,2669.8485,9800.0,0.4507027027027027,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Nepal,29136808,49,0.37377727366168506,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,4.769031249999999,0.000853448275862069,0.6176324786324786,0.014119658119658119,0.0,,3.2154,10.053888888888888,1.2457500000000001,542.9064594594595,0.3512432432432433,,,0.40119999999999995,0.010050000000000002,,,0.4631000000000001,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,22026533330.82353,,,,119.10805000000002,3.1843499999999993,,99.04979999999999,,,,,119.86680000000001,3.20535,,99.53689999999997,,,,,0.0,0.0,,0.0,,,,,0.40119999999999995,0.010050000000000002,,,0.0,0.0,0.0,0.4631000000000001,,,0.0,0.0,,,0.0,,0.0,,120.26795000000001,13123085.291666666,13.291972972972973,,,,119.86680000000001,3.20535,,99.53689999999997,,,,,0.6651,0.018400000000000003,,0.43,,,,,0.09344999999999999,0.0026,,0.057199999999999994,
Netherlands,17134872,69,0.2198121956496379,64.22284615384616,0.15614814814814812,62.71669090909092,1.0574545454545454,295.36614285714285,4.935238095238096,4.556190476190476,0.10358181818181818,470.3333333333333,0.007648148148148219,-0.5375370370370368,5311.916218181818,80.79654545454547,1531.6550277777778,24.553833333333337,3.6238151260504194,1.4195624999999996,7289.490184615386,65.18578461538463,26.658666666666665,9.328854545454547,94.38955555555556,1.706981481481481,10.395666666666667,59306.485236363646,2.189961538461538,1.564074074074074,9.035111111111117,5128.847722222224,82.55088888888889,58001.02834545453,880.5264727272728,88.10033333333332,97.87441818181819,7.6373148148148156,6.544925925925925,348.9318363636364,3288.1295,52.995638888888884,22835.47272727272,63.966999999999985,0.08755752212389291,18542.436365217392,281.52902608695643,56.201444444444434,37.530272727272724,235892002789.7436,58.31099999999999,0.0033703703703703712,0.14312727272727271,5.1830000000000025,0.08366666666666667,8.881454545454545,0.08808333333333335,0.014200000000000006,33.552764705882375,1.3604814814814814,20.947527272727275,672.7498333333332,11.063388888888888,1305.4569090909092,10.896333333333333,2.1255818181818187,29.920627450980398,0.17929629629629631,8.722254545454545,239.48233333333337,3.828361111111111,566.6527090909093,4.193416666666668,0.922763636363636,0.9737777777777782,3.027703703703702,450.79814545454536,309.0631944444445,5.001416666666667,29853.639436363632,7.350369863013697,0.4125468750000001,368.1436153846154,4.102692307692308,5.240166666666668,51.015309090909085,5.6436909090909095,3.283861111111111,0.0,60.196477272727265,0.25833333333333336,198.75733333333332,346.8896727272728,3.1703333333333337,0.5546,5852.5685277777775,11362951.633333333,901.473909090909,63.745795454545444,1.1811851851851851,12.225200000000001,433.26749999999987,7.235000000000001,738.8041272727271,6.702999999999999,1.2028727272727273,404.34459259259245,0.23796296296296296,0.7183818181818182,38.49355555555556,0.6565833333333333,42.22701818181818,0.5549166666666667,0.07292727272727273,48.39896969696969,0.525425925925926,4.662745454545454,190.83377777777775,3.2108611111111114,278.0892181818182,2.8896666666666664,0.45752727272727267
New Caledonia,285498,185,0.0036624692751472004,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,2.17055,3.0865833333333326,0.3663888888888889,48289.02359459459,,,,6998.8396999999995,1.7881499999999995,,,81.34880000000001,,,,,0.0,0.0,,,,,,0.0,,,,,,1396.1920999999998,0.3478,,17.13355,,,,,1529.3455,0.38239999999999996,,18.6512,,,,,0.0,0.0,,0.0,,,,,6998.8396999999995,1.7881499999999995,,,,,,81.34880000000001,,,0.0,0.0,,,0.0,,0.0,,8528.185300000001,212325.0,10.27127027027027,,,,1529.3455,0.38239999999999996,,18.6512,,,,,0.0,0.0,,0.0,,,,,133.15355,0.034600000000000006,,1.5178500000000001,
New Zealand,4822233,126,0.06186130971180515,,0.0,0.0,0.0,128.67142857142858,0.5625238095238094,1.337904761904762,0.0,,0.4964259259259261,-0.03507407407407405,4560.324127272727,16.18925454545455,1653.8600476190472,6.965714285714286,1.5697368421052633,0.17347368421052636,6467.089307692308,25.544461538461537,16.829190476190476,10.018727272727272,38.45188888888889,2.1570740740740737,3.1709629629629634,48258.44512727273,2.2650961538461543,2.3461111111111106,2.0862407407407413,2502.6095714285716,10.745666666666668,30178.180963636365,112.35672727272727,25.711809523809524,62.2552909090909,13.216040816326528,0.8887777777777776,31.67863636363635,745.4930476190476,3.3015714285714277,8182.945309090913,,,,,7.763952380952381,15.615018181818177,80995086434.46153,1.7983703703703702,0.6578888888888885,56.35894545454546,5995.407027777777,23.793111111111116,15533.597781818178,62.65138888888888,32.615890909090915,2.1667777777777775,1.0842222222222226,66.43312727272726,7226.140194444446,29.012222222222224,18078.33069090909,75.59066666666665,37.74107272727274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.208055555555556,1.2325000000000002,64.48876363636361,103.25647619047619,0.4784285714285715,17434.91149090909,,,,,1.1186666666666667,36.62136363636365,8.80849090909091,4.403749999999999,5.204095238095237,3.5990740740740743,0.317037037037037,1050.636138888889,2263.3389999999995,11.029555555555557,4.595163636363637,9581.107055555556,3624945.4545454546,178.79856363636364,2.1667777777777775,1.0842222222222226,66.43312727272726,7226.140194444446,29.012222222222224,18078.33069090909,75.59066666666665,37.74107272727274,40.202833333333324,0.005814814814814815,0.0202,3.3507777777777776,0.015861111111111114,4.306890909090909,0.03691666666666667,0.00809090909090909,57.59407407407406,0.10342592592592591,1.2454,176.74613888888885,0.7995277777777777,277.0868727272727,1.8728333333333333,0.5218727272727273
